user_id,anime_id,rating
342,4719,-1
342,4720,-1
342,4725,-1
342,4752,6
342,4760,6
342,4786,-1
342,4789,-1
342,4835,7
342,4866,-1
342,4898,-1
342,4901,-1
342,4938,-1
342,5042,-1
342,5081,7
342,5114,-1
342,5163,-1
342,5199,-1
342,5204,-1
342,5205,-1
342,5231,8
342,5277,7
342,5279,7
342,5300,-1
342,5333,-1
342,5341,-1
342,5391,-1
342,5521,-1
342,5630,-1
342,5644,-1
342,5656,-1
342,5667,10
342,5681,-1
342,5682,-1
342,5955,-1
342,5958,-1
342,6007,-1
342,6045,-1
342,6064,-1
342,6127,-1
342,6165,-1
342,6187,-1
342,6201,-1
342,6213,-1
342,6234,-1
342,6324,-1
342,6325,7
342,6347,-1
342,6351,10
342,6361,-1
342,6372,-1
342,6392,-1
342,6399,-1
342,6401,-1
342,6421,-1
342,6500,-1
342,6547,5
342,6573,-1
342,6610,-1
342,6633,-1
342,6637,-1
342,6682,7
342,6702,-1
342,6704,-1
342,6707,-1
342,6746,-1
342,6768,-1
342,6772,-1
342,6783,-1
342,6791,7
342,6884,-1
342,6922,-1
342,6927,-1
342,6945,-1
342,6948,8
342,6954,-1
342,7041,-1
342,7054,-1
342,7059,-1
342,7088,-1
342,7148,-1
342,7338,-1
342,7396,-1
342,7468,-1
342,7472,-1
342,7474,-1
342,7559,-1
342,7580,-1
342,7593,10
342,7674,-1
342,7724,-1
342,7730,-1
342,7740,-1
342,7805,-1
342,7817,-1
342,7858,-1
342,7870,-1
342,7875,7
342,7897,-1
342,7902,-1
342,8023,-1
342,8038,-1
342,8074,8
342,8190,-1
342,8231,-1
342,8246,7
342,8247,-1
342,8277,-1
342,8302,-1
342,8394,-1
342,8407,-1
342,8440,-1
342,8456,-1
342,8457,-1
342,8460,-1
342,8465,-1
342,8507,-1
342,8514,-1
342,8516,-1
342,8525,-1
342,8619,6
342,8630,-1
342,8648,-1
342,8668,-1
342,8675,-1
342,8676,-1
342,8705,-1
342,8728,-1
342,8769,-1
342,8841,7
342,8861,7
342,8876,-1
342,8888,-1
342,8918,-1
342,8937,-1
342,9000,-1
342,9032,5
342,9041,9
342,9047,-1
342,9062,6
342,9063,-1
342,9135,-1
342,9181,-1
342,9202,-1
342,9252,-1
342,9253,-1
342,9260,-1
342,9328,-1
342,9330,-1
342,9355,6
342,9362,-1
342,9366,-1
342,9367,10
342,9465,-1
342,9471,-1
342,9479,-1
342,9513,-1
342,9515,9
342,9591,-1
342,9624,-1
342,9656,-1
342,9675,-1
342,9724,-1
342,9735,-1
342,9741,-1
342,9744,-1
342,9756,7
342,9760,-1
342,9790,-1
342,9849,-1
342,9874,-1
342,9919,-1
342,9922,-1
342,9936,7
342,9958,-1
342,9969,-1
342,9982,-1
342,9989,-1
342,10020,-1
342,10030,-1
342,10033,-1
342,10067,6
342,10073,-1
342,10079,-1
342,10080,-1
342,10083,-1
342,10087,8
342,10092,-1
342,10108,-1
342,10110,-1
342,10119,-1
342,10152,-1
342,10172,10
342,10191,-1
342,10196,-1
342,10209,6
342,10213,-1
342,10218,-1
342,10249,-1
342,10298,-1
342,10397,-1
342,10408,-1
342,10431,-1
342,10447,-1
342,10456,-1
342,10460,-1
342,10465,-1
342,10491,-1
342,10536,-1
342,10547,-1
342,10589,6
342,10604,-1
342,10620,7
342,10643,-1
342,10647,-1
342,10659,-1
342,10711,-1
342,10719,-1
342,10790,7
342,10793,-1
342,10794,8
342,10805,-1
342,10834,-1
342,10842,-1
342,10863,-1
342,10897,-1
342,10920,-1
342,10924,-1
342,11013,-1
342,11111,-1
342,11135,-1
342,11161,-1
342,11209,7
342,11255,-1
342,11266,-1
342,11285,-1
342,11313,10
342,11319,-1
342,11433,-1
342,11499,8
342,11553,-1
342,11577,-1
342,11597,5
342,11617,10
342,11633,-1
342,11701,-1
342,11735,-1
342,11737,-1
342,11739,-1
342,11741,8
342,11743,-1
342,11751,-1
342,11757,-1
342,11771,-1
342,11859,-1
342,11977,7
342,11979,7
342,11981,6
342,12049,-1
342,12057,7
342,12065,-1
342,12079,-1
342,12113,-1
342,12115,-1
342,12293,8
342,12355,-1
342,12365,-1
342,12419,-1
342,12445,10
342,12449,7
342,12467,-1
342,12471,-1
342,12487,-1
342,12549,-1
342,12565,6
342,12581,-1
342,12685,-1
342,12729,10
342,12783,-1
342,13055,9
342,13125,-1
342,13161,8
342,13183,6
342,13263,6
342,13357,10
342,13367,-1
342,13391,-1
342,13403,-1
342,13411,-1
342,13517,-1
342,13561,-1
342,13601,-1
342,13659,-1
342,13663,10
342,13667,7
342,13669,-1
342,13677,-1
342,13731,-1
342,13757,-1
342,13759,-1
342,13843,-1
342,13851,10
342,13855,-1
342,14027,-1
342,14049,-1
342,14131,7
342,14189,10
342,14199,-1
342,14227,-1
342,14267,-1
342,14289,-1
342,14293,-1
342,14345,-1
342,14353,-1
342,14407,-1
342,14467,-1
342,14513,7
342,14539,-1
342,14653,-1
342,14663,-1
342,14669,-1
342,14685,-1
342,14713,-1
342,14741,-1
342,14749,-1
342,14751,-1
342,14753,-1
342,14807,-1
342,14813,-1
342,14829,-1
342,14833,-1
342,14875,-1
342,14893,-1
342,14967,-1
342,15039,-1
342,15109,-1
342,15117,-1
342,15119,6
342,15197,-1
342,15199,-1
342,15201,-1
342,15225,7
342,15315,-1
342,15325,-1
342,15335,-1
342,15377,-1
342,15391,-1
342,15437,-1
342,15451,10
342,15487,-1
342,15565,-1
342,15583,8
342,15609,-1
342,15687,-1
342,15689,7
342,15711,-1
342,15729,7
342,15793,-1
342,15809,8
342,15811,7
342,15813,-1
342,15879,-1
342,15881,-1
342,15883,6
342,15979,-1
342,16009,5
342,16011,-1
342,16033,-1
342,16035,-1
342,16049,-1
342,16067,-1
342,16099,-1
342,16199,6
342,16417,-1
342,16444,-1
342,16498,8
342,16512,6
342,16528,-1
342,16592,-1
342,16662,-1
342,16668,7
342,16694,8
342,16700,-1
342,16706,-1
342,16742,7
342,16762,6
342,16782,7
342,16866,-1
342,16868,-1
342,16870,-1
342,16894,-1
342,16904,-1
342,16916,-1
342,16918,-1
342,16934,-1
342,16982,-1
342,17074,-1
342,17157,-1
342,17205,-1
342,17247,-1
342,17259,-1
342,17265,-1
342,17269,10
342,17277,-1
342,17345,6
342,17409,-1
342,17513,-1
342,17535,-1
342,17641,-1
342,17741,10
342,17743,-1
342,17777,-1
342,17827,-1
342,17879,-1
342,17895,-1
342,17919,-1
342,17949,-1
342,18001,-1
342,18039,-1
342,18041,-1
342,18095,-1
342,18115,-1
342,18139,-1
342,18153,-1
342,18177,-1
342,18179,-1
342,18245,-1
342,18247,-1
342,18277,-1
342,18295,-1
342,18393,-1
342,18397,-1
342,18441,-1
342,18497,-1
342,18499,-1
342,18507,-1
342,18617,-1
342,18619,-1
342,18661,-1
342,18671,-1
342,18677,-1
342,18679,-1
342,18753,-1
342,18767,-1
342,18851,-1
342,18857,-1
342,18881,-1
342,18893,-1
342,18897,-1
342,19021,-1
342,19023,-1
342,19117,-1
342,19151,-1
342,19163,-1
342,19193,-1
342,19221,-1
342,19255,-1
342,19261,-1
342,19285,-1
342,19315,-1
342,19319,-1
342,19363,-1
342,19365,-1
342,19367,-1
342,19369,-1
342,19391,-1
342,19429,-1
342,19489,-1
342,19653,-1
342,19669,-1
342,19685,-1
342,19697,-1
342,19703,-1
342,19759,-1
342,19769,-1
342,19775,-1
342,19799,-1
342,19815,-1
342,19825,-1
342,19841,-1
342,19845,-1
342,19855,-1
342,19945,-1
342,19953,-1
342,20021,-1
342,20031,-1
342,20035,-1
342,20045,-1
342,20047,-1
342,20053,-1
342,20057,-1
342,20359,-1
342,20365,-1
342,20423,-1
342,20431,-1
342,20449,-1
342,20457,-1
342,20507,-1
342,20509,-1
342,20533,-1
342,20541,-1
342,20543,-1
342,20545,-1
342,20555,-1
342,20583,-1
342,20649,-1
342,20651,-1
342,20673,-1
342,20689,-1
342,20709,-1
342,20723,-1
342,20767,-1
342,20785,-1
342,20787,-1
342,20843,-1
342,20847,-1
342,20853,-1
342,20889,-1
342,20909,-1
342,20931,-1
342,20939,-1
342,20973,-1
342,20977,-1
342,20987,-1
342,21013,-1
342,21033,-1
342,21039,-1
342,21067,-1
342,21077,-1
342,21085,-1
342,21105,-1
342,21167,-1
342,21177,-1
342,21185,-1
342,21189,-1
342,21195,-1
342,21273,-1
342,21325,-1
342,21327,-1
342,21329,-1
342,21335,-1
342,21353,-1
342,21373,-1
342,21405,-1
342,21415,-1
342,21421,-1
342,21427,-1
342,21431,-1
342,21435,-1
342,21437,-1
342,21439,-1
342,21473,-1
342,21497,-1
342,21507,-1
342,21511,-1
342,21561,-1
342,21563,-1
342,21573,-1
342,21587,-1
342,21603,-1
342,21647,-1
342,21649,-1
342,21653,-1
342,21659,-1
342,21677,-1
342,21679,-1
342,21681,-1
342,21743,-1
342,21755,-1
342,21773,-1
342,21775,-1
342,21781,-1
342,21797,-1
342,21809,-1
342,21821,-1
342,21835,-1
342,21843,-1
342,21845,-1
342,21855,-1
342,21863,-1
342,21881,-1
342,21899,-1
342,21939,-1
342,21995,-1
342,22057,-1
342,22071,-1
342,22097,-1
342,22101,-1
342,22113,-1
342,22117,-1
342,22123,-1
342,22125,-1
342,22145,-1
342,22147,-1
342,22189,-1
342,22199,-1
342,22225,-1
342,22265,-1
342,22273,-1
342,22295,-1
342,22297,-1
342,22319,-1
342,22359,-1
342,22377,-1
342,22433,-1
342,22535,-1
342,22537,-1
342,22547,-1
342,22663,-1
342,22673,-1
342,22687,10
342,22689,-1
342,22729,-1
342,22757,-1
342,22759,-1
342,22763,-1
342,22789,-1
342,22817,-1
342,22835,-1
342,22839,-1
342,22847,-1
342,22859,-1
342,22865,-1
342,22877,-1
342,22955,-1
342,22961,-1
342,23037,-1
342,23079,-1
342,23083,-1
342,23115,-1
342,23121,-1
342,23133,-1
342,23151,-1
342,23153,-1
342,23199,-1
342,23201,-1
342,23209,-1
342,23225,-1
342,23227,-1
342,23233,6
342,23237,-1
342,23249,-1
342,23251,-1
342,23259,-1
342,23269,-1
342,23273,10
342,23277,-1
342,23281,-1
342,23283,-1
342,23289,-1
342,23309,-1
342,23311,-1
342,23317,-1
342,23319,-1
342,23321,-1
342,23325,-1
342,23327,-1
342,23333,-1
342,23341,-1
342,23361,-1
342,23369,-1
342,23375,-1
342,23383,-1
342,23385,-1
342,23399,-1
342,23405,-1
342,23421,-1
342,23425,-1
342,23433,-1
342,23439,-1
342,23441,-1
342,23459,-1
342,23487,-1
342,23499,-1
342,23551,-1
342,23579,-1
342,23587,-1
342,23605,-1
342,23617,-1
342,23623,-1
342,23673,-1
342,23701,-1
342,23735,-1
342,23755,-1
342,23775,-1
342,23777,-1
342,23781,-1
342,23847,-1
342,23931,-1
342,23945,-1
342,23987,-1
342,23989,-1
342,24011,-1
342,24031,-1
342,24037,-1
342,24071,-1
342,24075,-1
342,24133,-1
342,24135,-1
342,24151,-1
342,24171,-1
342,24175,-1
342,24211,-1
342,24227,-1
342,24231,-1
342,24261,-1
342,24275,-1
342,24277,-1
342,24415,-1
342,24417,-1
342,24439,-1
342,24451,-1
342,24455,-1
342,24457,-1
342,24459,-1
342,24469,-1
342,24471,7
342,24475,-1
342,24531,-1
342,24543,-1
342,24625,-1
342,24627,-1
342,24629,-1
342,24655,-1
342,24687,-1
342,24695,-1
342,24699,-1
342,24701,-1
342,24703,-1
342,24705,-1
342,24727,-1
342,24751,-1
342,24765,-1
342,24781,-1
342,24833,-1
342,24855,-1
342,24873,-1
342,24893,-1
342,24909,-1
342,24913,-1
342,24919,-1
342,24921,-1
342,24991,-1
342,24997,-1
342,25011,-1
342,25013,-1
342,25015,-1
342,25045,-1
342,25077,-1
342,25099,-1
342,25143,-1
342,25159,-1
342,25183,-1
342,25283,-1
342,25285,-1
342,25303,-1
342,25313,-1
342,25389,-1
342,25397,-1
342,25429,-1
342,25431,-1
342,25437,-1
342,25441,-1
342,25503,-1
342,25517,-1
342,25519,-1
342,25647,-1
342,25649,-1
342,25681,-1
342,25687,-1
342,25689,-1
342,25729,-1
342,25731,-1
342,25755,-1
342,25781,-1
342,25801,-1
342,25805,-1
342,25835,-1
342,25839,-1
342,25857,-1
342,25859,-1
342,25867,-1
342,25875,-1
342,25879,-1
342,25907,-1
342,25939,-1
342,25999,-1
342,26019,-1
342,26055,-1
342,26057,-1
342,26085,-1
342,26163,-1
342,26165,-1
342,26213,-1
342,26243,-1
342,26349,-1
342,26351,-1
342,26395,-1
342,26441,-1
342,26443,-1
342,27411,-1
342,27417,-1
342,27441,-1
342,27525,-1
342,27629,-1
342,27631,-1
342,27633,-1
342,27655,-1
342,27663,-1
342,27727,-1
342,27737,-1
342,27741,-1
342,27775,-1
342,27785,-1
342,27787,-1
342,27831,-1
342,27833,-1
342,27899,-1
342,27911,-1
342,27927,-1
342,27945,-1
342,27947,-1
342,27949,-1
342,27951,-1
342,27957,-1
342,27989,-1
342,27991,-1
342,28069,-1
342,28105,-1
342,28121,-1
342,28155,-1
342,28171,-1
342,28205,-1
342,28207,-1
342,28211,-1
342,28221,-1
342,28223,-1
342,28247,-1
342,28249,-1
342,28257,-1
342,28283,-1
342,28297,-1
342,28299,-1
342,28385,-1
342,28387,-1
342,28391,-1
342,28401,-1
342,28497,-1
342,28607,-1
342,28617,-1
342,28619,-1
342,28621,-1
342,28623,-1
342,28625,-1
342,28675,-1
342,28677,-1
342,28701,-1
342,28713,-1
342,28725,-1
342,28735,-1
342,28755,-1
342,28789,-1
342,28791,-1
342,28805,-1
342,28817,-1
342,28819,-1
342,28825,-1
342,28835,-1
342,28841,-1
342,28861,-1
342,28869,-1
342,28881,-1
342,28883,-1
342,28891,-1
342,28907,-1
342,28927,-1
342,28929,-1
342,28977,-1
342,28979,10
342,28981,-1
342,28999,-1
342,29017,-1
342,29035,-1
342,29067,-1
342,29093,-1
342,29101,-1
342,29163,-1
342,29301,-1
342,29325,-1
342,29589,-1
342,29687,-1
342,29722,-1
342,29755,-1
342,29756,-1
342,29785,-1
342,29786,-1
342,29787,-1
342,29803,-1
342,29829,-1
342,29830,-1
342,29854,-1
342,29855,-1
342,29863,-1
342,29868,-1
342,29893,-1
342,29941,-1
342,29974,-1
342,29976,-1
342,30013,-1
342,30014,-1
342,30015,-1
342,30091,-1
342,30123,-1
342,30127,-1
342,30137,-1
342,30144,-1
342,30187,-1
342,30191,-1
342,30205,-1
342,30206,-1
342,30230,-1
342,30240,-1
342,30250,-1
342,30251,-1
342,30276,-1
342,30279,-1
342,30291,-1
342,30296,-1
342,30300,-1
342,30307,10
342,30313,-1
342,30321,-1
342,30344,-1
342,30347,-1
342,30355,-1
342,30363,-1
342,30364,-1
342,30375,-1
342,30381,-1
342,30382,-1
342,30383,-1
342,30384,-1
342,30385,-1
342,30413,-1
342,30419,-1
342,30437,-1
342,30458,-1
342,30503,-1
342,30512,-1
342,30524,-1
342,30531,-1
342,30544,-1
342,30549,-1
342,30567,-1
342,30641,-1
342,30649,-1
342,30705,-1
342,30711,-1
342,30721,-1
342,30740,-1
342,30746,-1
342,30749,-1
342,30777,-1
342,30782,-1
342,30790,-1
342,30795,-1
342,30806,-1
342,30826,-1
342,30831,-1
342,30850,-1
342,30851,-1
342,30868,-1
342,30869,-1
342,30901,-1
342,30902,-1
342,30947,-1
342,30948,-1
342,30953,-1
342,30991,-1
342,31018,-1
342,31043,-1
342,31050,-1
342,31051,-1
342,31055,-1
342,31056,-1
342,31080,-1
342,31091,-1
342,31096,-1
342,31121,-1
342,31138,-1
342,31139,-1
342,31143,-1
342,31147,-1
342,31149,-1
342,31163,-1
342,31181,-1
342,31196,-1
342,31202,-1
342,31221,-1
342,31223,-1
342,31234,-1
342,31283,-1
342,31297,-1
342,31318,-1
342,31324,-1
342,31326,-1
342,31338,-1
342,31362,-1
342,31368,-1
342,31370,-1
342,31374,-1
342,31376,-1
342,31378,-1
342,31389,-1
342,31405,-1
342,31426,-1
342,31439,-1
342,31440,-1
342,31442,-1
342,31452,-1
342,31478,-1
342,31483,-1
342,31485,-1
342,31500,-1
342,31519,-1
342,31521,-1
342,31530,-1
342,31549,-1
342,31553,-1
342,31555,-1
342,31559,-1
342,31560,-1
342,31561,-1
342,31566,-1
342,31573,-1
342,31608,-1
342,31621,-1
342,31633,-1
342,31636,-1
342,31637,-1
342,31665,-1
342,31668,-1
342,31680,-1
342,31683,-1
342,31704,-1
342,31710,-1
342,31715,-1
342,31722,-1
342,31733,-1
342,31738,-1
342,31747,-1
342,31754,-1
342,31762,-1
342,31763,-1
342,31790,-1
342,31793,-1
342,31798,-1
342,31804,-1
342,31821,-1
342,31859,-1
342,31904,-1
342,31909,-1
342,31914,-1
342,31918,-1
342,31919,-1
342,31923,-1
342,31930,-1
342,31964,-1
342,31994,-1
342,32010,-1
342,32013,-1
342,32023,-1
342,32039,-1
342,32051,-1
342,32083,-1
342,32084,-1
342,32089,-1
342,32094,-1
342,32108,-1
342,32122,-1
342,32174,-1
342,32188,-1
342,32214,-1
342,32215,-1
342,32228,-1
342,32268,-1
342,32309,-1
342,32313,-1
342,32321,-1
342,32323,-1
342,32376,-1
342,32382,-1
342,32454,-1
342,32551,-1
342,32564,-1
342,32566,-1
342,32601,-1
342,32668,-1
342,32681,-1
342,32834,-1
342,32869,-1
342,32886,-1
342,32906,-1
342,32927,-1
342,32934,-1
342,32943,-1
342,32954,-1
342,32993,-1
342,33024,-1
342,33080,-1
342,33105,-1
342,33222,-1
342,33558,-1
1145,6,8
1145,16,8
1145,26,-1
1145,30,9
1145,32,10
1145,33,7
1145,60,6
1145,63,6
1145,66,8
1145,79,8
1145,80,9
1145,81,8
1145,82,8
1145,83,8
1145,84,8
1145,85,8
1145,86,-1
1145,87,8
1145,88,-1
1145,101,-1
1145,109,-1
1145,133,5
1145,160,8
1145,164,9
1145,169,6
1145,182,7
1145,194,7
1145,198,6
1145,199,8
1145,201,9
1145,205,10
1145,221,-1
1145,223,8
1145,225,7
1145,226,7
1145,227,-1
1145,237,8
1145,240,8
1145,241,7
1145,249,8
1145,256,8
1145,268,8
1145,306,8
1145,323,9
1145,330,8
1145,339,10
1145,354,10
1145,355,8
1145,356,8
1145,357,5
1145,387,9
1145,389,8
1145,408,7
1145,413,-1
1145,416,7
1145,431,9
1145,433,-1
1145,440,10
1145,441,9
1145,449,8
1145,450,8
1145,451,8
1145,457,9
1145,474,-1
1145,477,9
1145,478,8
1145,487,7
1145,512,9
1145,513,9
1145,523,9
1145,578,9
1145,584,-1
1145,585,9
1145,587,8
1145,601,8
1145,615,-1
1145,617,9
1145,624,-1
1145,625,-1
1145,644,8
1145,651,8
1145,656,-1
1145,659,8
1145,669,7
1145,688,7
1145,689,7
1145,710,9
1145,721,8
1145,759,8
1145,777,8
1145,785,8
1145,790,9
1145,813,8
1145,819,8
1145,837,-1
1145,881,5
1145,920,-1
1145,921,-1
1145,930,9
1145,934,7
1145,949,8
1145,962,9
1145,975,10
1145,976,10
1145,1002,9
1145,1033,-1
1145,1048,8
1145,1055,-1
1145,1075,-1
1145,1089,9
1145,1090,8
1145,1091,8
1145,1092,8
1145,1107,-1
1145,1142,8
1145,1195,8
1145,1210,8
1145,1303,-1
1145,1397,9
1145,1398,9
1145,1399,9
1145,1400,9
1145,1441,7
1145,1575,9
1145,1591,6
1145,1679,5
1145,1689,7
1145,1691,8
1145,1726,6
1145,1747,9
1145,1813,8
1145,1817,6
1145,1840,8
1145,1852,9
1145,1862,-1
1145,1887,9
1145,1889,7
1145,1943,9
1145,1995,8
1145,2001,9
1145,2025,9
1145,2026,8
1145,2034,9
1145,2042,10
1145,2050,-1
1145,2129,8
1145,2131,5
1145,2136,-1
1145,2166,7
1145,2167,7
1145,2205,-1
1145,2236,9
1145,2251,9
1145,2367,9
1145,2403,-1
1145,2418,10
1145,2450,9
1145,2476,-1
1145,2508,8
1145,2563,9
1145,2593,8
1145,2607,-1
1145,2695,8
1145,2759,9
1145,2760,10
1145,2761,-1
1145,2787,8
1145,2795,8
1145,2832,-1
1145,2904,9
1145,2924,8
1145,2966,8
1145,2993,6
1145,3011,8
1145,3060,-1
1145,3080,8
1145,3112,5
1145,3121,-1
1145,3165,9
1145,3166,5
1145,3265,-1
1145,3287,-1
1145,3297,9
1145,3328,-1
1145,3342,7
1145,3407,7
1145,3420,8
1145,3429,-1
1145,3430,-1
1145,3455,8
1145,3456,-1
1145,3470,7
1145,3508,-1
1145,3572,9
1145,3652,6
1145,3654,7
1145,3667,8
1145,3701,8
1145,3712,8
1145,3759,-1
1145,3782,8
1145,3783,8
1145,3784,10
1145,3785,10
1145,3829,8
1145,3849,-1
1145,3901,9
1145,4059,7
1145,4063,7
1145,4078,-1
1145,4087,6
1145,4107,10
1145,4177,9
1145,4181,7
1145,4182,8
1145,4192,8
1145,4195,-1
1145,4224,8
1145,4280,8
1145,4282,8
1145,4334,7
1145,4415,5
1145,4421,9
1145,4472,9
1145,4493,-1
1145,4535,-1
1145,4548,8
1145,4565,10
1145,4654,8
1145,4705,9
1145,4715,8
1145,4719,7
1145,4725,7
1145,4772,9
1145,4786,-1
1145,4975,7
1145,4983,8
1145,4999,7
1145,5030,6
1145,5042,-1
1145,5072,8
1145,5079,7
1145,5080,6
1145,5081,9
1145,5116,-1
1145,5177,8
1145,5194,-1
1145,5196,8
1145,5204,8
1145,5205,8
1145,5244,9
1145,5277,8
1145,5279,7
1145,5310,10
1145,5316,-1
1145,5341,8
1145,5342,6
1145,5356,8
1145,5365,10
1145,5454,6
1145,5521,8
1145,5530,-1
1145,5593,8
1145,5667,8
1145,5678,9
1145,5680,7
1145,5681,9
1145,5764,8
1145,5781,8
1145,5802,10
1145,5909,7
1145,5940,7
1145,5958,8
1145,5973,10
1145,6007,8
1145,6030,8
1145,6045,8
1145,6046,9
1145,6122,-1
1145,6127,-1
1145,6162,-1
1145,6166,7
1145,6201,7
1145,6205,7
1145,6209,-1
1145,6213,6
1145,6324,6
1145,6336,9
1145,6347,8
1145,6351,7
1145,6381,8
1145,6392,-1
1145,6408,8
1145,6425,7
1145,6479,-1
1145,6500,7
1145,6512,7
1145,6547,8
1145,6572,8
1145,6573,9
1145,6594,8
1145,6624,8
1145,6633,7
1145,6645,6
1145,6675,9
1145,6676,6
1145,6682,5
1145,6704,7
1145,6746,8
1145,6748,6
1145,6772,7
1145,6773,8
1145,6774,8
1145,6795,-1
1145,6802,9
1145,6811,8
1145,6862,7
1145,6880,-1
1145,6884,8
1145,6896,-1
1145,6922,9
1145,6954,8
1145,6956,8
1145,6958,-1
1145,6974,8
1145,7014,8
1145,7017,6
1145,7054,7
1145,7059,7
1145,7088,7
1145,7148,6
1145,7178,8
1145,7222,10
1145,7265,-1
1145,7322,7
1145,7338,9
1145,7375,8
1145,7463,7
1145,7561,-1
1145,7590,-1
1145,7593,7
1145,7647,7
1145,7662,8
1145,7669,6
1145,7711,9
1145,7718,7
1145,7724,8
1145,7730,-1
1145,7739,5
1145,7740,7
1145,7744,10
1145,7748,-1
1145,7785,8
1145,7791,7
1145,7817,7
1145,7858,8
1145,7882,-1
1145,7897,-1
1145,8023,6
1145,8074,8
1145,8086,8
1145,8115,10
1145,8142,9
1145,8197,9
1145,8277,6
1145,8407,8
1145,8408,8
1145,8424,8
1145,8425,-1
1145,8456,7
1145,8457,9
1145,8460,-1
1145,8465,7
1145,8481,8
1145,8514,7
1145,8516,8
1145,8525,8
1145,8536,6
1145,8557,6
1145,8599,-1
1145,8630,7
1145,8675,7
1145,8676,7
1145,8769,7
1145,8795,8
1145,8841,8
1145,8857,-1
1145,8861,7
1145,8876,8
1145,8915,7
1145,8934,10
1145,8937,8
1145,8952,-1
1145,8985,7
1145,9041,7
1145,9047,6
1145,9055,9
1145,9062,6
1145,9181,8
1145,9211,-1
1145,9213,8
1145,9220,7
1145,9252,7
1145,9253,9
1145,9260,10
1145,9289,9
1145,9314,8
1145,9330,6
1145,9331,7
1145,9347,6
1145,9355,8
1145,9362,6
1145,9367,8
1145,9379,8
1145,9465,7
1145,9471,8
1145,9479,7
1145,9506,7
1145,9513,6
1145,9515,7
1145,9523,-1
1145,9566,8
1145,9581,8
1145,9608,-1
1145,9617,8
1145,9618,7
1145,9656,7
1145,9708,-1
1145,9724,7
1145,9734,7
1145,9736,5
1145,9741,8
1145,9744,-1
1145,9750,7
1145,9751,8
1145,9756,8
1145,9776,7
1145,9782,7
1145,9790,8
1145,9907,-1
1145,9911,8
1145,9919,7
1145,9922,7
1145,9925,7
1145,9930,-1
1145,9936,-1
1145,9976,-1
1145,9981,7
1145,9989,8
1145,9990,-1
1145,10012,8
1145,10020,7
1145,10067,8
1145,10073,7
1145,10076,7
1145,10079,7
1145,10080,8
1145,10083,8
1145,10087,10
1145,10092,7
1145,10098,7
1145,10110,7
1145,10119,7
1145,10122,8
1145,10152,-1
1145,10155,6
1145,10156,6
1145,10162,8
1145,10163,7
1145,10165,8
1145,10172,8
1145,10178,8
1145,10196,6
1145,10213,6
1145,10260,6
1145,10278,5
1145,10357,7
1145,10397,8
1145,10408,8
1145,10417,7
1145,10418,-1
1145,10448,10
1145,10456,9
1145,10465,10
1145,10470,-1
1145,10491,6
1145,10495,7
1145,10520,-1
1145,10521,8
1145,10532,7
1145,10536,-1
1145,10547,7
1145,10568,9
1145,10572,7
1145,10575,-1
1145,10578,7
1145,10581,-1
1145,10582,5
1145,10611,7
1145,10620,7
1145,10638,8
1145,10711,-1
1145,10719,6
1145,10721,6
1145,10737,7
1145,10739,8
1145,10790,8
1145,10793,7
1145,10794,7
1145,10798,9
1145,10805,6
1145,10845,10
